blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
0,26844,44,459,80,31224,1,9,18,15,79,21,0,0,0,0,0,0,0,1,1,0,47004,65,561,155,49082,0,18,9,43,93,31,1,0,4,2,1,1,0,0,2,2,0,0,0,0,0,1,0,0,1,0,1,0
0,35564,44,473,85,50506,0,17,25,33,79,23,0,0,1,0,0,1,0,0,0,0,53855,69,526,129,73426,1,25,17,60,56,37,1,1,12,5,3,4,2,1,3,2,0,0,0,0,0,0,1,0,1,0,1,0
1,47733,57,595,170,94027,0,31,14,54,62,16,1,0,7,4,1,2,0,0,2,1,53222,76,652,117,81021,1,14,31,18,52,29,0,1,3,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
0,21316,37,313,64,20981,1,7,22,10,26,7,0,0,0,0,0,0,0,0,0,0,38928,59,418,95,45180,0,22,7,24,39,10,1,0,5,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,43438,54,605,120,68635,0,19,36,22,67,36,1,0,5,1,2,2,0,1,2,2,63783,83,648,158,91386,1,36,19,52,80,30,0,1,7,5,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,38924,51,463,136,40293,1,27,14,37,46,15,1,0,4,2,1,1,0,0,0,2,45490,66,553,85,69428,0,14,27,12,63,14,0,0,3,1,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
0,44858,60,722,164,69506,0,18,28,15,73,32,0,0,2,1,0,1,0,1,1,1,68606,86,815,214,99064,1,28,18,29,88,34,1,0,6,2,3,1,0,0,3,1,0,0,0,0,1,0,1,0,0,1,0,0
1,37588,51,522,122,62067,0,24,20,33,63,21,1,0,4,2,1,1,0,1,3,1,47160,69,533,97,71325,1,20,24,22,52,30,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1,47635,58,546,134,78309,1,36,11,67,80,20,0,1,6,2,1,3,2,0,2,1,58499,78,709,121,80472,0,11,36,22,57,23,1,0,7,2,3,2,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0
0,32842,50,613,102,36338,0,12,16,12,56,37,0,0,1,1,0,0,0,0,0,0,51550,74,672,155,62437,1,16,12,32,125,32,1,0,3,1,1,1,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0
1,30438,42,403,91,35812,1,24,7,31,40,9,1,0,3,1,1,1,0,1,2,2,30711,53,390,72,32097,0,7,24,5,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,72396,72,992,251,116950,0,32,29,65,108,63,1,1,7,4,2,1,1,0,2,1,89176,102,1040,267,137349,1,29,32,47,131,53,0,0,9,3,2,4,0,1,4,1,0,1,0,0,0,0,0,1,1,1,0,0
0,32940,49,543,8,38689,0,11,27,15,43,15,0,0,1,0,0,1,0,0,0,1,63074,82,722,243,87236,1,27,11,45,50,21,1,1,10,5,2,3,2,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0
0,59338,70,818,224,103685,0,35,29,62,234,46,0,0,4,2,0,2,0,0,1,1,86144,100,883,222,138609,1,29,35,53,265,51,1,1,10,5,3,2,2,1,3,1,0,0,0,1,0,0,1,1,0,1,0,0
0,34610,50,585,115,35420,0,8,22,7,62,25,0,0,0,0,0,0,0,0,0,1,56518,75,639,148,63615,1,22,8,41,62,32,1,1,13,6,4,3,2,1,3,1,0,0,0,0,0,0,0,1,0,0,1,1
1,67282,71,910,252,102228,1,34,14,66,141,55,1,1,7,3,3,1,3,1,3,2,75679,94,1010,179,116087,0,14,34,35,119,73,0,0,5,1,1,3,0,0,3,0,0,0,1,1,0,0,1,0,0,1,0,0
1,45672,57,540,159,67856,0,32,19,57,258,22,0,1,3,2,0,1,1,0,2,2,50458,72,595,130,83977,1,19,32,25,61,28,1,0,3,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,20320,38,357,75,25710,0,5,17,7,37,12,0,0,0,0,0,0,0,0,0,0,37523,59,481,98,41653,1,17,5,17,35,19,1,0,3,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0
0,46120,57,606,135,58605,1,25,37,19,53,15,0,0,2,0,2,0,0,0,0,1,66161,81,639,135,96235,0,37,25,45,61,22,1,1,12,6,3,3,2,1,3,1,0,0,0,0,0,0,0,1,1,0,1,0
1,49151,60,585,144,90272,1,31,28,47,76,35,1,1,7,5,0,2,1,0,3,1,58340,80,613,140,69512,0,28,31,34,73,23,0,0,4,1,2,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1,57454,66,713,171,124749,0,45,25,71,81,46,0,1,6,5,0,1,1,0,3,1,67939,89,780,165,115716,1,25,45,32,90,32,1,0,5,1,3,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
0,55124,64,780,168,92327,1,20,45,37,118,34,0,0,4,2,1,1,0,1,2,0,85916,99,881,218,160180,0,45,20,90,91,41,1,1,11,5,3,3,2,0,3,2,0,1,0,0,1,0,0,0,1,0,0,0
1,39780,53,507,113,54891,1,25,12,39,56,22,1,0,4,1,2,1,0,1,3,2,45540,70,594,140,55651,0,12,25,14,60,23,0,0,3,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,35699,52,570,152,42929,0,11,29,18,65,43,0,0,0,0,0,0,0,1,1,0,65352,82,726,184,88872,1,29,11,52,207,32,1,1,11,5,3,3,1,0,3,2,0,0,0,0,0,1,0,1,0,0,1,0
1,57180,65,694,200,90651,1,41,25,59,109,36,0,1,9,4,2,3,2,1,2,1,67968,82,685,149,104452,0,25,41,33,103,51,1,0,4,1,2,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,1
0,49901,61,653,152,85637,0,23,39,45,81,45,0,0,0,0,0,0,0,0,2,1,72274,90,703,204,141015,1,39,23,78,92,32,1,1,8,5,2,1,1,1,2,1,0,0,0,1,0,1,0,0,1,1,0,0
0,26018,42,408,103,36358,1,6,19,12,42,18,0,0,0,0,0,0,0,1,2,0,49715,69,537,119,66718,0,19,6,31,67,16,1,1,11,5,2,4,2,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1
0,44698,55,586,170,79622,1,20,30,48,83,37,0,1,5,3,1,1,1,0,1,1,66484,82,680,190,82782,0,30,20,63,88,43,1,0,5,2,1,2,0,1,3,1,0,1,0,0,0,0,1,0,1,0,0,0
0,40207,50,501,109,83830,0,25,35,35,82,26,1,0,3,2,1,0,0,1,1,2,65135,82,620,152,98922,1,35,25,54,66,20,0,1,10,5,2,3,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0
1,48008,59,565,123,78574,1,31,19,58,89,27,0,0,2,0,1,1,0,0,0,1,61175,75,636,135,94906,0,19,31,26,106,27,1,0,10,5,2,3,0,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1
0,21925,35,288,66,29854,0,11,30,16,36,8,0,0,0,0,0,0,0,0,0,0,44367,56,366,103,52470,1,30,11,46,36,11,1,0,5,2,2,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,64929,67,738,198,101583,1,42,24,80,111,38,1,0,10,5,2,3,3,0,3,2,76431,97,940,193,104373,0,24,42,36,169,49,0,1,5,1,3,1,1,1,2,0,0,1,0,0,1,0,0,0,1,0,1,0
0,43581,55,687,142,83176,0,17,43,20,69,37,0,0,1,0,1,0,0,1,1,0,76224,93,706,184,101208,1,43,17,68,115,41,1,1,11,5,3,3,3,0,3,2,0,1,0,0,0,0,1,0,0,1,0,0
1,58998,69,731,238,107611,1,31,21,51,118,50,1,1,7,3,1,3,1,0,2,2,64085,85,830,124,102477,0,21,31,34,80,45,0,0,3,1,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0
1,38702,50,517,116,51445,1,22,9,31,41,20,1,0,6,2,2,2,0,1,2,2,43328,65,558,119,58234,0,9,22,16,48,12,0,0,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,43277,54,632,167,59070,1,23,27,40,89,35,0,0,3,1,1,1,0,0,2,0,68967,85,709,147,86770,0,27,23,51,137,39,1,1,10,5,2,3,2,1,2,2,0,0,0,1,0,1,0,1,0,1,0,0
1,61970,66,559,187,142932,1,57,40,125,70,33,1,1,7,4,2,1,2,0,2,2,82881,94,781,180,153713,0,40,57,74,84,30,0,0,5,2,1,2,1,1,2,0,0,1,0,1,0,0,0,1,0,0,1,0
0,47927,60,740,163,86625,1,18,36,37,117,54,0,0,3,1,1,1,0,1,3,0,80263,95,806,193,148901,0,36,18,68,116,46,1,1,11,5,3,3,2,0,2,2,0,1,0,1,0,1,0,1,0,0,0,0
1,41335,54,516,118,56766,0,26,29,33,53,17,1,0,2,1,1,0,0,0,1,0,48753,68,533,118,79957,1,29,26,37,48,17,0,0,3,0,1,2,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1,1
0,35162,47,550,103,48567,1,12,24,20,61,35,0,0,1,1,0,0,0,0,0,1,53464,76,617,160,62134,0,24,12,53,74,35,1,0,3,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,1,1,1,0
1,58574,68,804,196,105112,0,31,19,48,199,57,1,1,7,3,1,3,1,1,4,2,72022,92,903,168,129505,1,19,31,45,101,44,0,0,5,3,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,36056,47,435,108,43136,0,22,14,31,80,13,1,1,8,3,2,3,1,0,0,2,39016,57,424,94,37395,1,14,22,15,27,12,0,0,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0
1,54700,64,602,172,84766,0,35,15,57,304,24,0,1,8,4,2,2,3,0,3,1,57084,77,631,140,88511,1,15,35,22,87,19,1,0,5,2,1,2,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
0,22490,37,338,66,29692,1,10,22,14,39,5,0,0,0,0,0,0,0,1,1,0,37162,54,401,80,44118,0,22,10,32,29,12,1,0,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,36916,50,460,112,65032,1,22,26,55,127,25,0,0,0,0,0,0,0,1,2,0,58969,75,599,122,100776,0,26,22,44,124,26,1,1,12,5,3,4,2,0,2,2,1,0,1,0,0,0,1,0,0,1,0,0
0,44211,53,612,134,72103,0,23,32,39,66,23,1,1,7,3,2,2,1,0,1,0,66628,84,624,173,95892,1,32,23,82,74,36,0,0,8,4,1,3,1,1,3,2,0,0,0,0,0,1,0,0,1,1,0,1
0,45866,58,526,187,81489,0,27,26,53,207,45,0,0,0,0,0,0,0,1,3,1,68936,87,719,139,125571,1,26,27,55,163,44,1,1,9,6,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0
0,28565,44,456,88,17483,0,10,19,13,54,23,0,0,2,0,1,1,0,0,0,1,50422,67,512,147,51808,1,19,10,19,123,22,1,1,7,3,1,3,1,1,3,1,0,0,0,0,0,0,1,1,0,1,0,0
1,28665,45,397,104,37014,1,19,9,33,52,21,0,0,1,1,0,0,0,0,1,0,38574,61,500,84,41035,0,9,19,17,42,19,1,0,3,1,1,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0
1,48591,56,513,126,79171,1,42,16,70,59,15,1,0,4,2,0,2,0,1,1,2,52111,73,604,129,79494,0,16,42,31,46,18,0,1,4,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,53187,62,701,192,83694,1,28,19,45,74,28,1,1,6,2,2,2,1,1,2,2,57424,80,684,133,80771,0,19,28,45,64,32,0,0,3,1,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1,46465,57,554,164,86508,0,37,17,67,82,26,0,0,3,2,0,1,0,1,3,1,52781,72,546,127,65014,1,17,37,30,61,30,1,1,5,2,2,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
1,49602,57,535,114,64830,0,37,23,50,46,27,1,1,8,3,3,2,3,1,2,1,57928,74,616,134,85681,1,23,37,28,82,10,0,0,6,3,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,37032,48,523,104,47989,1,13,28,21,72,21,1,0,2,0,1,1,0,0,1,1,58875,79,684,180,73670,0,28,13,45,61,38,0,1,8,5,1,2,1,1,2,1,0,0,1,0,0,0,1,1,0,0,0,0
0,19449,36,302,79,25946,0,9,17,13,37,11,0,0,0,0,0,0,0,1,1,0,36343,57,446,80,44965,1,17,9,23,38,11,1,0,2,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
0,44326,54,522,120,71876,1,33,35,68,59,30,0,0,1,1,0,0,0,0,0,0,69225,80,600,165,110343,0,35,33,77,67,31,1,1,8,5,1,2,1,1,4,2,0,0,0,0,0,0,0,1,1,0,0,1
0,37575,51,564,162,58234,0,13,24,14,50,18,0,0,4,0,2,2,0,0,0,1,54421,78,638,144,66498,1,24,13,28,55,24,1,0,5,3,1,1,0,1,4,1,0,0,0,0,0,0,1,0,1,1,0,0
1,44209,55,590,173,49231,1,25,12,40,55,24,1,0,6,2,2,2,0,1,3,2,46789,68,574,114,51732,0,12,25,19,53,19,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,36782,48,521,127,59203,0,13,35,24,63,17,0,0,2,1,1,0,0,0,0,2,61758,79,641,122,105452,1,35,13,62,61,28,1,1,9,5,1,3,2,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1
1,32457,47,463,104,37358,0,19,11,33,40,15,1,0,3,1,1,1,0,0,1,1,32924,58,449,90,37527,1,11,19,15,36,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,48051,60,620,157,86707,1,28,20,45,77,30,0,0,4,2,0,2,0,0,1,2,52730,76,540,132,84742,0,20,28,36,70,33,1,0,6,2,2,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1
1,34327,49,558,134,39453,0,17,9,25,55,17,1,0,3,1,1,1,0,0,2,2,36124,62,527,105,47487,1,9,17,11,35,23,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,29660,41,414,92,29226,1,16,2,22,37,12,1,0,3,1,1,1,0,1,1,2,27232,51,389,63,26274,0,2,16,1,34,11,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,21397,34,280,48,21308,0,14,26,12,24,8,0,0,1,0,0,1,0,0,0,0,42083,56,392,93,50253,1,26,14,17,34,6,1,0,6,3,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,28320,44,391,86,38923,0,14,26,24,39,14,0,0,0,0,0,0,0,0,0,0,49948,66,556,125,65679,1,26,14,27,48,15,1,0,6,2,1,3,0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0
0,54210,63,773,171,77395,0,23,32,38,74,36,1,0,4,1,2,1,0,0,2,2,78648,97,798,246,123784,1,32,23,59,107,20,0,1,9,4,3,2,1,1,3,0,0,0,1,0,0,1,0,0,1,1,0,0
1,49192,60,656,129,62329,1,28,14,42,65,27,0,0,8,4,2,2,0,0,1,0,48797,72,643,114,64829,0,14,28,25,98,26,1,1,4,1,1,2,2,1,2,2,0,0,1,0,0,0,0,0,0,1,1,0
0,31167,45,395,99,49845,0,16,33,25,54,16,0,0,0,0,0,0,0,0,0,0,56830,72,558,155,78901,1,33,16,41,54,25,1,1,9,5,1,3,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0
1,40152,52,596,136,61704,0,20,6,30,66,13,1,1,8,4,1,3,1,0,2,2,38746,65,535,98,41590,1,6,20,4,85,20,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0,40959,50,501,127,55875,1,24,34,27,60,24,0,0,2,1,0,1,0,1,2,1,60850,78,635,136,93104,0,34,24,47,49,20,1,1,8,2,4,2,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
0,25097,42,370,69,24458,0,11,33,22,95,11,0,0,0,0,0,0,0,0,0,0,55249,68,541,147,78246,1,33,11,56,97,9,1,1,8,3,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1
1,56491,64,698,165,95388,0,35,26,61,82,47,1,1,9,5,2,2,1,1,3,1,64607,84,743,146,95031,1,26,35,46,100,34,0,0,4,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
0,52093,63,762,159,92380,0,23,34,40,118,38,0,0,4,0,2,2,0,0,2,1,75377,94,807,187,125527,1,34,23,75,77,67,1,1,8,6,1,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0
1,43515,52,505,127,64360,1,30,11,42,51,39,1,0,4,2,2,0,0,0,2,2,43244,63,518,103,58017,0,11,30,21,66,29,0,0,3,2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1,52071,62,702,177,83049,1,30,19,43,90,51,1,1,7,4,1,2,2,0,2,2,55825,81,695,117,96045,0,19,30,34,89,35,0,0,5,2,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1
1,30907,45,446,110,40444,1,13,11,16,39,10,1,0,4,1,1,2,0,1,2,0,31615,53,396,74,38141,0,11,13,16,36,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
0,58691,66,682,193,118754,1,34,40,56,97,33,1,0,4,2,0,2,0,1,2,1,80562,92,813,160,145242,0,40,34,84,86,46,0,1,11,4,4,3,2,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0
1,47914,60,579,142,71805,1,35,14,54,68,29,1,1,6,2,2,2,3,1,2,2,54193,76,641,149,70913,0,14,35,23,173,22,0,0,6,2,2,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
1,51977,60,604,149,91365,0,32,21,77,91,41,0,1,5,2,0,3,1,0,3,2,58910,78,615,177,96785,1,21,32,30,87,31,1,0,6,3,2,1,0,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0
0,46471,59,721,153,74338,0,18,27,35,196,41,0,0,3,1,0,2,0,0,1,1,66747,87,772,174,103346,1,27,18,38,112,72,1,1,9,5,3,1,1,1,3,1,0,1,0,0,0,0,1,1,0,1,0,0
1,48012,56,538,123,77769,1,36,23,62,60,25,0,0,6,3,2,1,0,1,3,0,52646,69,490,100,63046,0,23,36,32,61,18,1,1,6,3,2,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0
0,29376,43,440,80,42448,1,15,24,17,49,17,1,0,1,0,0,1,0,1,1,0,48564,68,550,136,73829,0,24,15,29,50,13,0,0,4,2,1,1,0,0,2,2,1,0,0,0,0,0,0,1,0,0,1,0
1,36086,46,418,104,49800,1,24,15,32,57,23,1,0,7,5,1,1,0,1,1,1,43466,62,477,104,56415,0,15,24,22,88,15,0,1,2,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
0,19049,37,350,64,23282,0,3,20,4,28,11,0,0,0,0,0,0,0,0,0,0,40838,59,473,115,36832,1,20,3,20,60,12,1,0,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28640,43,422,83,35921,0,14,25,22,350,12,0,0,0,0,0,0,0,0,1,0,45920,64,449,110,64538,1,25,14,36,45,12,1,0,4,1,1,2,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,69767,71,951,201,132468,0,41,28,66,172,66,0,0,5,3,1,1,2,1,4,1,96243,102,1050,288,127044,1,28,41,32,134,48,1,1,11,5,3,3,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
0,40925,54,600,140,49717,0,21,27,30,70,37,0,0,2,1,0,1,0,0,1,1,64451,80,639,180,104185,1,27,21,50,112,38,1,1,6,3,2,1,1,1,3,1,1,0,0,0,0,0,1,1,0,0,1,0
1,41575,53,599,144,52500,0,22,11,25,56,16,1,0,7,5,1,1,0,0,1,2,41838,65,597,106,47686,1,11,22,12,56,24,0,1,2,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,48594,57,554,163,76866,0,28,28,64,123,19,0,1,5,5,0,0,1,0,1,0,61191,79,593,132,83291,1,28,28,41,49,39,1,0,7,2,3,2,0,1,3,2,0,0,0,1,0,0,0,0,1,1,0,1
1,41609,54,573,148,72046,1,26,14,41,54,25,1,0,5,2,1,2,0,1,3,1,48514,73,553,116,74388,0,14,26,21,111,18,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,29876,42,397,75,37428,1,22,8,21,40,14,1,0,2,1,0,1,0,1,2,1,27874,52,355,76,27191,0,8,22,3,32,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,33919,48,499,89,57640,1,15,27,11,403,26,0,0,3,1,1,1,0,0,0,1,51844,76,570,121,79861,0,27,15,32,179,26,1,0,4,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,37295,52,531,138,55598,1,14,25,26,235,32,0,0,2,2,0,0,0,1,1,1,56497,76,676,139,78009,0,25,14,39,81,38,1,0,4,2,1,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0
1,60851,66,787,178,118202,1,38,23,67,96,29,1,1,10,5,3,2,2,0,2,1,70901,90,707,161,103871,0,23,38,53,115,23,0,0,4,2,1,1,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,1
1,58053,64,641,194,120237,1,42,26,82,120,33,0,1,7,5,1,1,1,0,2,0,67808,86,690,163,102595,0,26,42,49,77,38,1,0,5,3,1,1,0,1,2,2,0,0,0,0,0,1,1,0,1,0,0,0
0,29430,44,452,91,37239,1,11,23,13,50,13,1,0,1,0,0,1,0,0,0,1,47528,67,566,127,55191,0,23,11,22,35,23,0,0,5,2,1,2,0,1,3,1,0,0,0,0,0,0,0,0,1,0,1,1
0,25842,41,431,103,22048,1,7,17,9,39,11,1,0,1,0,1,0,0,0,0,1,42830,65,555,120,44942,0,17,7,24,41,19,0,0,4,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1
0,39568,51,586,118,58946,0,16,35,19,66,16,1,0,2,0,1,1,0,1,1,1,60357,79,590,136,75461,1,35,16,49,176,32,0,1,11,5,3,3,1,0,2,1,0,0,0,1,0,0,1,1,0,0,0,0
1,38367,50,505,143,47826,1,22,14,46,69,22,1,0,3,0,1,2,0,1,3,1,43784,65,465,108,47608,0,14,22,21,84,22,0,0,3,2,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
1,48047,59,542,172,96114,0,37,25,75,77,33,0,0,2,0,1,1,0,0,2,1,57462,73,606,133,88840,1,25,37,35,84,31,1,0,5,2,2,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0
0,46816,59,673,141,91419,0,20,21,39,80,45,0,0,2,1,1,0,0,0,1,1,66294,91,675,205,101540,1,21,20,52,192,38,1,1,9,5,2,2,1,1,3,1,0,0,0,0,0,1,0,0,1,1,0,1
1,57881,63,709,179,98459,1,39,19,59,78,40,0,1,8,4,2,2,1,0,2,1,60194,80,730,128,91784,0,19,39,22,113,33,1,0,5,2,2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
0,45501,58,689,134,58773,0,13,32,18,89,28,0,0,3,0,2,1,0,0,0,0,66308,84,675,188,102720,1,32,13,58,91,27,1,1,10,6,2,2,1,1,4,2,0,0,0,0,0,0,0,1,1,0,0,1
1,36850,50,481,121,56184,1,28,15,43,62,15,1,0,5,2,1,2,0,1,2,2,43981,66,494,74,66701,0,15,28,25,45,20,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,61950,67,807,160,117707,1,43,26,66,108,29,1,1,9,5,3,1,1,1,1,1,78603,96,845,192,110474,0,26,43,39,90,40,0,0,5,2,1,2,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0
0,27749,45,487,92,24037,0,5,15,8,57,29,0,0,1,0,1,0,0,0,0,1,44634,65,534,132,37448,1,15,5,28,56,12,1,0,6,3,1,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
0,60771,68,800,124,155059,0,32,39,72,100,61,0,0,5,2,1,2,1,0,0,1,89579,102,905,256,142244,1,39,32,75,108,50,1,1,11,5,3,3,2,1,5,1,0,0,0,0,0,0,1,0,1,0,0,1
0,35457,48,537,140,70379,1,16,34,15,73,18,0,0,2,0,1,1,0,1,2,0,56178,76,560,101,87357,0,34,16,66,63,23,1,1,7,5,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0
0,43915,55,633,139,75022,0,21,30,27,53,25,1,0,2,0,2,0,0,0,0,1,64253,83,615,167,110124,1,30,21,53,84,18,0,1,9,5,2,2,1,1,4,1,0,0,0,0,0,0,0,0,1,1,1,0
1,25219,39,339,84,25953,1,16,4,28,31,9,1,0,2,1,0,1,0,1,2,1,28399,55,404,80,30859,0,4,16,3,27,12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,26666,44,416,103,25555,1,7,18,7,34,13,0,0,1,0,0,1,0,0,1,1,42451,65,552,101,51459,0,18,7,22,45,14,1,0,3,2,1,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0,0
1,39815,50,489,115,49156,1,29,18,35,56,20,1,1,6,4,0,2,1,1,2,2,50900,70,570,123,59782,0,18,29,20,58,24,0,0,6,2,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1,63110,68,711,214,124519,0,39,34,54,108,41,0,1,7,5,2,0,2,1,2,2,78818,96,847,186,145434,1,34,39,51,90,42,1,0,8,3,2,3,2,0,3,0,0,1,0,1,0,0,0,1,0,0,0,1
0,52661,62,695,210,90061,1,21,31,34,147,51,1,0,6,2,1,3,0,1,2,2,74766,90,732,180,98503,0,31,21,64,285,52,0,1,8,3,2,3,1,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0
1,50327,58,577,145,73736,1,33,18,57,86,23,1,1,7,4,2,1,1,0,1,2,55972,80,646,146,94001,0,18,33,27,58,42,0,0,5,2,1,2,0,1,3,0,0,0,1,0,0,0,0,0,1,1,1,0
0,24871,42,399,104,34375,1,9,19,5,37,9,0,0,0,0,0,0,0,1,1,1,42123,64,525,107,56960,0,19,9,40,41,18,1,0,3,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
0,26783,44,426,92,40935,1,10,27,10,34,48,0,0,0,0,0,0,0,0,0,0,52844,70,571,139,61376,0,27,10,37,106,13,1,1,7,3,2,2,1,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0
0,22552,38,361,76,30803,0,8,19,10,27,10,0,0,1,0,1,0,0,0,0,0,36784,55,436,80,39210,1,19,8,28,35,11,1,0,2,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1
