gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
KR_6418292069,FALSE,24844,2634,42,8.4,337,68,25094,1,10,12,14,19,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,TRUE,26728,518,43,8.6,328,76,27280,0,12,10,23,28,4,1,0,BOT_LANE,1,0,0,1,0,0,HEXTECH_DRAGON,1,1
KR_6411316625,FALSE,26708,2383,43,8.6,361,64,26675,1,13,13,17,35,10,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,1,TRUE,25712,1357,44,8.8,340,71,28185,0,13,13,10,36,10,0,0,,0,0,0,0,0,0,,0,0
KR_6418221327,TRUE,31742,692,46,9.2,350,81,38953,0,24,5,35,32,8,1,0,BOT_LANE,3,2,0,1,0,1,FIRE_DRAGON,1,1,FALSE,20949,1414,41,8.2,314,67,31009,1,5,24,4,26,8,0,0,,0,0,0,0,0,0,,0,0
KR_6417535585,TRUE,27094,1609,45,9,359,88,24851,0,13,5,13,34,11,0,0,,0,0,0,0,0,0,,0,0,FALSE,24349,2714,44,8.8,361,86,16996,1,5,13,2,174,10,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1
KR_6418764313,TRUE,25307,4582,45,9,333,89,29184,1,10,9,14,68,10,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,HEXTECH_DRAGON",2,0,FALSE,24425,3265,44,8.8,337,82,25539,0,9,10,11,64,8,0,0,,0,0,0,0,0,0,,0,0
KR_6407054825,TRUE,30726,2601,46,9.2,363,79,34476,1,18,7,19,32,9,1,0,BOT_LANE,2,0,0,2,0,0,,0,1,FALSE,23570,2235,44,8.8,311,88,28164,0,7,18,6,30,12,0,0,,0,0,0,0,0,1,"WATER_DRAGON,CHEMTECH_DRAGON",2,0
KR_6403849568,TRUE,25934,1799,44,8.8,361,57,26835,1,12,7,16,34,9,0,0,,0,0,0,0,0,0,,0,1,FALSE,26603,4189,44,8.8,370,85,25352,0,7,12,7,33,10,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,0
KR_6424777723,TRUE,25899,3329,44,8.8,332,65,23993,0,14,3,19,35,4,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1,FALSE,19759,3279,41,8.2,324,67,18376,1,3,14,1,17,9,0,0,,0,0,0,0,0,0,,0,0
KR_6425137884,TRUE,25739,4114,44,8.8,371,72,28154,0,11,8,12,31,8,0,0,,0,0,0,0,0,0,,0,1,FALSE,24241,2491,45,9,369,68,25828,1,8,11,8,32,12,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,AIR_DRAGON",2,0
KR_6414889379,FALSE,25101,2361,42,8.4,318,84,29024,1,8,12,9,38,2,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,TRUE,25590,3625,45,9,380,79,27234,0,12,8,14,29,10,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
KR_6404307260,TRUE,29847,4557,47,9.4,394,69,32680,0,17,8,29,36,13,1,0,BOT_LANE,1,0,0,1,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,0,FALSE,24165,1315,42,8.4,338,74,25863,1,8,17,12,30,9,0,0,,0,0,0,0,0,0,,0,1
KR_6420213105,TRUE,25264,2050,41,8.2,365,56,21110,1,8,11,11,27,11,1,0,BOT_LANE,1,0,0,1,0,0,FIRE_DRAGON,1,0,FALSE,27620,3490,43,8.6,326,88,24398,0,11,8,20,36,11,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,1
KR_6422963724,TRUE,26607,5152,46,9.2,378,80,19849,1,10,3,11,26,11,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1,FALSE,21652,1137,42,8.4,375,75,14165,0,3,10,4,28,8,0,0,,0,0,0,0,0,0,,0,0
KR_6423977256,TRUE,25918,4033,43,8.6,334,78,26514,1,11,9,16,28,9,0,0,,0,0,0,0,0,0,WATER_DRAGON,1,1,FALSE,24749,3229,43,8.6,333,68,25758,0,9,11,16,66,7,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,0
KR_6412094655,TRUE,27428,3928,43,8.6,315,66,28243,1,16,13,22,34,9,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,FALSE,26482,2712,43,8.6,343,74,28047,0,13,16,15,28,11,0,0,,1,0,0,1,0,1,FIRE_DRAGON,1,0
KR_6414411767,FALSE,24473,4193,45,9,364,65,24218,0,10,6,12,47,15,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1,TRUE,23730,610,44,8.8,385,64,18604,1,6,10,6,34,9,1,0,TOP_LANE,1,0,1,0,0,0,,0,0
KR_6421601585,FALSE,23115,2495,41,8.2,317,52,23146,0,10,23,9,18,6,0,0,,0,0,0,0,0,0,,0,1,TRUE,33935,6040,47,9.4,363,86,43160,1,23,10,30,26,4,1,0,BOT_LANE,3,1,1,1,0,1,CHEMTECH_DRAGON,1,0
KR_6413438058,FALSE,23450,2985,43,8.6,331,77,22555,0,6,11,10,27,9,0,0,,0,0,0,0,0,0,,0,1,TRUE,26356,4321,46,9.2,393,46,19209,1,11,6,16,34,11,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,0
KR_6423959795,FALSE,25809,3829,45,9,298,96,36404,1,11,15,17,24,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,TRUE,27043,2863,45,9,322,75,28907,0,15,11,25,28,5,0,0,,0,0,0,0,0,0,,0,1
KR_6413798533,TRUE,26807,1102,45,9,353,72,27729,0,12,14,14,54,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,FALSE,28243,3637,45,9,355,79,31394,1,14,12,18,30,10,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1
KR_6424115463,FALSE,24896,2296,44,8.8,356,64,22070,1,10,12,13,37,9,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,HEXTECH_DRAGON",2,0,TRUE,27386,4081,45,9,373,87,29237,0,12,10,10,27,6,0,0,,0,0,0,0,0,0,,0,1
KR_6415560179,FALSE,21831,3367,39,7.8,299,40,23267,0,9,13,10,34,7,0,0,,0,0,0,0,0,0,,0,0,TRUE,28802,4836,44,8.8,331,95,33051,1,13,9,16,69,16,1,0,MID_LANE,2,1,0,1,0,1,FIRE_DRAGON,1,1
KR_6424677265,FALSE,23781,2416,42,8.4,348,58,21270,1,9,9,15,47,10,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,TRUE,26937,3177,43,8.6,346,92,24200,0,9,9,13,53,17,1,0,BOT_LANE,1,0,0,1,0,0,AIR_DRAGON,1,1
KR_6409223039,FALSE,28205,3045,41,8.2,328,59,31478,0,14,12,27,49,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,27116,2761,39,7.8,292,81,29904,1,12,14,16,32,11,1,0,TOP_LANE,3,0,2,1,0,1,"AIR_DRAGON,WATER_DRAGON",2,1
KR_6410441642,TRUE,26849,2284,45,9,379,76,29599,0,9,5,17,30,8,1,0,BOT_LANE,1,0,0,1,0,0,WATER_DRAGON,1,0,FALSE,22726,2486,42,8.4,356,68,23215,1,5,9,4,29,10,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1
KR_6423961502,FALSE,20603,2713,43,8.6,307,60,20890,1,5,21,4,19,7,0,0,,0,0,0,0,0,0,,0,0,TRUE,32565,4075,48,9.6,360,91,36867,0,21,5,22,34,8,1,0,BOT_LANE,3,1,0,2,0,1,CHEMTECH_DRAGON,1,1
KR_6415792960,FALSE,27388,4053,45,9,389,64,29439,0,9,10,10,41,15,1,0,TOP_LANE,1,0,1,0,0,1,CHEMTECH_DRAGON,1,1,TRUE,25066,2321,44,8.8,365,75,22049,1,10,9,18,35,15,0,0,,0,0,0,0,0,0,,0,0
KR_6420046109,TRUE,27264,5889,44,8.8,311,72,24035,1,15,9,18,25,5,0,0,,0,0,0,0,0,0,,0,1,FALSE,24112,1712,43,8.6,375,48,31581,0,9,15,8,44,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6422080343,FALSE,23117,3282,44,8.8,348,89,21533,0,5,11,1,29,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,TRUE,26605,3600,46,9.2,353,75,25378,1,11,5,13,32,10,0,0,,0,0,0,0,0,0,EARTH_DRAGON,1,0
KR_6404651831,TRUE,27393,6783,47,9.4,377,68,32416,0,12,8,16,34,10,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,1,FALSE,23646,3896,43,8.6,336,68,22553,1,8,12,8,26,10,0,0,,0,0,0,0,0,0,,0,0
KR_6417105982,TRUE,25704,2144,44,8.8,342,60,24454,1,12,2,13,30,4,0,0,,1,0,0,1,0,0,,0,0,FALSE,23260,1870,43,8.6,380,76,23816,0,2,12,4,26,8,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,1
KR_6416585882,FALSE,23237,2587,43,8.6,370,62,22883,0,8,6,6,27,9,0,0,,0,0,0,0,0,0,,0,0,TRUE,24798,3758,43,8.6,355,77,24730,1,6,8,8,58,11,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1
KR_6423925724,TRUE,30499,2409,46,9.2,387,76,33114,1,19,6,26,34,9,1,0,MID_LANE,1,1,0,0,0,1,"EARTH_DRAGON,CHEMTECH_DRAGON",2,1,FALSE,22196,1736,41,8.2,334,64,23900,0,6,19,5,27,6,0,0,,0,0,0,0,0,0,,0,0
KR_6425189698,TRUE,29477,5452,46,9.2,381,100,31391,0,11,12,21,33,8,1,0,MID_LANE,2,1,1,0,0,0,,0,1,FALSE,25922,2122,44,8.8,361,76,29944,1,12,11,17,29,14,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6424171810,FALSE,23852,1407,41,8.2,341,72,22063,0,7,13,8,25,7,0,0,,0,0,0,0,0,0,,0,1,TRUE,27571,5671,45,9,406,61,28982,1,13,7,15,23,9,0,0,,0,0,0,0,0,0,,0,0
KR_6423913983,FALSE,23505,410,45,9,327,75,23384,0,10,9,11,90,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,27606,5091,47,9.4,357,88,26973,1,9,10,8,99,15,1,0,MID_LANE,1,1,0,0,0,1,WATER_DRAGON,1,1
KR_6423826512,FALSE,24044,3284,45,9,405,83,14782,0,5,9,3,33,8,0,0,,0,0,0,0,0,0,,0,1,TRUE,25781,2866,47,9.4,358,88,21368,1,9,5,14,29,16,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,FIRE_DRAGON",2,0
KR_6416672259,TRUE,24480,3800,43,8.6,404,69,16407,1,5,4,5,37,17,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1,FALSE,22693,5368,43,8.6,353,75,18468,0,4,5,3,36,19,0,0,,0,0,0,0,0,0,WATER_DRAGON,1,0
KR_6403921335,TRUE,25433,2458,44,8.8,352,88,22464,0,11,9,14,135,8,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,1,FALSE,24067,2532,44,8.8,342,79,30407,1,9,11,10,31,13,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6419903915,FALSE,22476,2181,42,8.4,342,67,23535,0,5,12,7,33,12,0,0,,0,0,0,0,0,0,,0,0,TRUE,28906,5896,47,9.4,410,90,31032,1,12,5,11,32,18,1,0,TOP_LANE,2,1,1,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,1
KR_6421860706,FALSE,28064,3439,43,8.6,313,60,24342,1,14,17,13,23,4,0,0,,0,0,0,0,0,0,,0,1,TRUE,29296,1852,44,8.8,320,61,33122,0,17,14,17,27,5,1,0,MID_LANE,2,1,0,1,0,1,FIRE_DRAGON,1,0
KR_6416604790,TRUE,29047,3564,45,9,327,66,34432,1,15,13,16,27,10,1,0,BOT_LANE,1,0,0,1,0,0,HEXTECH_DRAGON,1,1,FALSE,25499,5009,44,8.8,325,72,20965,0,13,15,10,30,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
KR_6413489693,TRUE,25885,2615,44,8.8,369,76,28174,0,12,12,12,28,11,0,0,,0,0,0,0,0,0,,0,1,FALSE,27510,3905,45,9,362,89,28778,1,12,12,12,34,8,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0
KR_6425009381,FALSE,25381,5161,43,8.6,330,64,26472,1,11,12,21,33,7,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,TRUE,28184,4294,43,8.6,342,64,27899,0,12,11,26,30,11,1,0,MID_LANE,2,2,0,0,0,0,,0,1
KR_6417395899,TRUE,25729,1904,45,9,358,67,27307,1,9,5,12,30,7,1,0,TOP_LANE,1,0,1,0,0,1,"CHEMTECH_DRAGON,AIR_DRAGON",2,1,FALSE,23183,3833,45,9,384,92,20751,0,5,9,3,32,11,0,0,,0,0,0,0,0,0,,0,0
KR_6414888211,FALSE,22277,2382,44,8.8,357,88,11324,0,4,9,5,28,16,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,TRUE,28867,2263,47,9.4,429,88,23421,1,9,4,13,90,11,1,0,TOP_LANE,2,0,1,1,0,0,CHEMTECH_DRAGON,1,1
KR_6404525509,TRUE,28633,2658,46,9.2,369,84,30777,1,17,8,20,38,9,0,0,,1,0,1,0,0,1,FIRE_DRAGON,1,0,FALSE,25776,1801,40,8,317,69,29432,0,8,17,10,35,18,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6417447727,FALSE,24214,3714,41,8.2,327,64,24432,0,8,12,9,35,7,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,1,TRUE,24832,1602,42,8.4,290,66,26354,1,12,8,18,29,8,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,0
KR_6419866961,FALSE,23005,1250,41,8.2,296,67,19600,1,5,7,9,21,11,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,TRUE,24686,2771,44,8.8,350,63,25850,0,7,5,5,38,6,1,0,TOP_LANE,2,0,1,1,0,0,,0,1
KR_6416485047,FALSE,26903,1778,43,8.6,340,64,29166,1,12,11,22,33,12,0,0,,1,0,0,1,0,0,,0,0,TRUE,26411,1761,41,8.2,324,96,22889,0,11,12,17,26,11,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1
KR_6416843802,FALSE,27857,1297,43,8.6,351,63,40433,0,16,14,19,35,12,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,TRUE,27192,4457,43,8.6,336,64,35136,1,14,16,18,33,9,0,0,,0,0,0,0,0,0,EARTH_DRAGON,1,0
KR_6419861510,TRUE,24485,3145,43,8.6,314,55,28874,1,10,11,10,36,8,0,0,,0,0,0,0,0,0,,0,0,FALSE,28301,5171,42,8.4,360,72,26792,0,11,10,15,42,8,1,0,TOP_LANE,2,0,1,1,0,1,EARTH_DRAGON,1,1
KR_6419717894,FALSE,22507,3212,39,7.8,272,66,27597,0,8,23,9,31,8,0,0,,0,0,0,0,0,0,,0,0,TRUE,31950,3750,44,8.8,313,88,33854,1,23,8,36,30,10,1,0,BOT_LANE,2,0,1,1,0,1,FIRE_DRAGON,1,1
KR_6418350449,TRUE,27513,1718,45,9,375,72,23690,1,12,9,20,37,14,0,0,,0,0,0,0,0,0,,0,1,FALSE,25110,3850,45,9,391,81,27134,0,9,12,6,66,12,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6413292377,FALSE,24293,3618,45,9,338,94,27462,0,8,16,10,29,8,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,TRUE,29845,5060,44,8.8,360,56,28391,1,16,8,27,48,14,1,0,BOT_LANE,2,1,0,1,0,0,EARTH_DRAGON,1,1
KR_6415869530,TRUE,25701,1711,43,8.6,374,93,24008,1,8,6,6,33,11,1,0,MID_LANE,1,1,0,0,0,0,,0,1,FALSE,22991,2246,43,8.6,371,53,26870,0,6,8,4,30,10,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6409520360,TRUE,26933,3578,43,8.6,398,68,25851,1,9,5,11,26,13,1,0,TOP_LANE,1,0,1,0,0,1,AIR_DRAGON,1,1,FALSE,23387,1817,44,8.8,362,88,27452,0,5,9,8,29,9,0,0,,0,0,0,0,0,0,,0,0
KR_6423718940,FALSE,26286,4842,43,8.6,363,80,26053,1,12,6,15,40,15,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,0,TRUE,24683,4468,43,8.6,388,68,20165,0,6,12,9,44,12,1,0,TOP_LANE,1,0,1,0,0,1,FIRE_DRAGON,1,1
KR_6418314548,TRUE,31639,5068,46,9.2,348,83,36014,1,22,15,32,30,8,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,FALSE,28693,1623,42,8.4,352,64,33998,0,15,22,22,26,9,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
KR_6421759026,FALSE,22563,2373,42,8.4,344,83,20613,1,6,9,8,40,13,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,TRUE,26593,5373,46,9.2,392,61,24281,0,9,6,9,42,12,0,0,,0,0,0,0,0,0,,0,1
KR_6425080223,TRUE,25783,2628,43,8.6,340,68,28622,0,12,22,11,29,9,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,FALSE,29570,3045,45,9,346,70,40640,1,22,12,30,25,7,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,HEXTECH_DRAGON",2,1
KR_6416921114,FALSE,24091,2791,43,8.6,381,64,23060,1,6,6,10,24,14,0,0,,0,0,0,0,0,0,,0,0,TRUE,24732,3737,43,8.6,354,88,17463,0,6,6,14,34,14,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,1
KR_6418168934,TRUE,27797,2332,46,9.2,369,77,28585,0,14,4,15,76,17,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,1,FALSE,23415,2595,43,8.6,376,79,27278,1,4,14,5,34,7,0,0,,0,0,0,0,0,0,,0,0
KR_6422662629,TRUE,28896,5246,43,8.6,297,81,30730,0,17,13,20,56,10,1,0,MID_LANE,1,1,0,0,0,0,,0,1,FALSE,24996,1426,42,8.4,288,66,24988,1,13,17,14,20,9,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,0
KR_6420151556,TRUE,26268,3167,45,9,352,84,27297,0,12,6,12,125,9,0,0,,0,0,0,0,0,0,WATER_DRAGON,1,1,FALSE,21997,2052,43,8.6,337,60,21820,1,6,12,6,35,5,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6419684830,FALSE,23424,1714,41,8.2,332,66,23709,1,8,17,12,30,3,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,TRUE,29432,4252,46,9.2,348,73,33313,0,17,8,25,26,10,1,0,MID_LANE,1,1,0,0,0,0,CHEMTECH_DRAGON,1,1
KR_6418724255,FALSE,22467,1642,42,8.4,287,72,22939,1,7,10,16,62,8,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,TRUE,26585,1359,42,8.4,346,56,27169,0,10,7,11,61,8,1,0,MID_LANE,2,1,0,1,0,0,EARTH_DRAGON,1,1
KR_6419467999,FALSE,29912,3352,46,9.2,398,60,31932,0,16,10,21,31,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,TRUE,24490,2810,43,8.6,291,100,23689,1,10,16,16,26,11,0,0,,0,0,0,0,0,1,"AIR_DRAGON,EARTH_DRAGON",2,1
KR_6411834127,FALSE,24968,4758,44,8.8,289,91,27253,0,11,9,17,77,10,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,TRUE,25925,2195,41,8.2,359,68,24679,1,9,11,12,59,10,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6424035479,FALSE,23076,1996,40,8,271,65,16933,0,7,12,10,34,10,0,0,,1,0,1,0,0,0,,0,1,TRUE,25792,6711,42,8.4,326,80,25026,1,12,7,9,72,14,1,0,BOT_LANE,1,0,0,1,0,1,"WATER_DRAGON,EARTH_DRAGON",2,0
KR_6423829415,TRUE,23222,2217,45,9,380,84,17457,1,8,4,9,36,12,0,0,,0,0,0,0,0,0,,0,0,FALSE,24483,1978,43,8.6,358,68,17136,0,4,8,1,31,10,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,1
KR_6414536539,TRUE,30721,3766,46,9.2,351,74,37412,1,22,8,28,31,5,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1,FALSE,24010,2685,42,8.4,342,61,27396,0,8,22,13,22,11,0,0,,0,0,0,0,0,0,,0,0
KR_6409004063,TRUE,27265,2025,45,9,379,96,23984,1,10,7,13,31,6,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1,FALSE,24138,2118,44,8.8,333,77,24626,0,7,10,12,30,12,0,0,,0,0,0,0,0,0,,0,0
KR_6421703684,TRUE,26969,3633,43,8.6,346,72,27663,0,12,6,13,39,7,0,0,,1,0,0,1,0,1,HEXTECH_DRAGON,1,0,FALSE,23816,2765,41,8.2,329,76,16026,1,6,12,7,25,11,1,0,TOP_LANE,1,0,1,0,0,0,AIR_DRAGON,1,1
KR_6416748970,TRUE,27810,2970,45,9,330,52,28385,0,16,14,18,24,8,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,0,FALSE,27416,4536,42,8.4,331,63,34556,1,14,16,15,39,2,0,0,,0,0,0,0,0,0,,0,0
KR_6425134413,FALSE,25194,1734,42,8.4,345,72,26676,1,8,8,10,34,6,1,0,BOT_LANE,1,0,0,1,0,0,AIR_DRAGON,1,1,TRUE,23829,3229,43,8.6,374,72,23724,0,8,8,8,26,11,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6418054321,FALSE,22094,1364,42,8.4,301,79,23238,0,8,13,11,31,11,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,TRUE,28836,4956,47,9.4,407,76,32509,1,13,8,15,38,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
KR_6414486930,FALSE,26747,2947,43,8.6,324,60,26829,1,16,13,20,19,5,0,0,,0,0,0,0,0,0,,0,0,TRUE,29290,2525,42,8.4,343,71,29907,0,13,16,19,28,7,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,1
KR_6419421865,FALSE,24758,958,43,8.6,318,96,24967,0,9,9,12,26,5,0,0,,0,0,0,0,0,0,,0,1,TRUE,25468,3538,45,9,375,76,26753,1,9,9,10,28,8,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,AIR_DRAGON",2,0
KR_6424018039,TRUE,27110,5745,46,9.2,386,88,22881,1,11,9,12,30,13,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1,FALSE,25045,2640,45,9,334,68,21587,0,9,11,13,28,9,0,0,,0,0,0,0,0,0,,0,0
KR_6421039897,FALSE,23875,3975,44,8.8,357,64,23073,0,5,15,5,34,8,0,0,,0,0,0,0,0,0,,0,1,TRUE,28664,3009,46,9.2,401,70,31650,1,15,5,13,33,12,1,0,BOT_LANE,1,0,0,1,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,0
KR_6418302913,TRUE,26501,2571,46,9.2,393,76,24562,0,11,10,14,35,9,0,0,,0,0,0,0,0,0,CHEMTECH_DRAGON,1,1,FALSE,24645,1795,45,9,352,78,23056,1,10,11,15,31,8,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6425227122,TRUE,24235,3061,44,8.8,337,71,28541,1,8,9,4,34,11,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,1,FALSE,23811,2956,43,8.6,305,79,26837,0,9,8,7,34,14,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
KR_6418176093,TRUE,25094,2049,46,9.2,425,82,22616,0,7,7,4,32,11,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,1,FALSE,23626,3521,45,9,393,77,26348,1,7,7,5,24,13,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6419878645,TRUE,28081,3546,44,8.8,368,84,23913,1,14,2,18,30,8,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,FALSE,19961,2101,40,8,337,56,20673,0,2,14,1,28,10,0,0,,0,0,0,0,0,0,,0,0
KR_6420112761,FALSE,24030,4451,38,7.6,272,48,25985,0,13,23,12,23,8,0,0,,0,0,0,0,0,0,,0,0,TRUE,31904,4624,46,9.2,335,89,36815,1,23,13,14,28,6,1,0,TOP_LANE,3,0,2,1,0,1,EARTH_DRAGON,1,1
KR_6419727376,FALSE,21061,1196,40,8,272,64,27205,0,8,17,8,20,6,0,0,,0,0,0,0,0,0,,0,0,TRUE,28425,4265,44,8.8,367,72,32142,1,17,8,19,28,5,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
KR_6417660182,FALSE,26984,5680,44,8.8,316,64,25572,0,10,13,15,27,7,1,0,BOT_LANE,2,1,0,1,0,0,HEXTECH_DRAGON,1,1,TRUE,24967,3827,44,8.8,318,84,28623,1,13,10,16,36,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0
KR_6418411170,TRUE,25309,3318,44,8.8,406,56,18965,1,9,8,10,26,8,0,0,,0,0,0,0,0,0,,0,0,FALSE,24573,1638,45,9,370,74,23688,0,8,9,11,42,10,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1
KR_6395004557,FALSE,20993,1853,41,8.2,266,75,23835,0,5,21,4,23,6,0,0,,0,0,0,0,0,0,,0,0,TRUE,30898,3848,46,9.2,353,91,32654,1,21,5,21,27,9,1,0,MID_LANE,2,1,0,1,0,0,,0,1
KR_6419982532,TRUE,26145,1700,45,9,403,86,23741,0,8,4,9,38,5,1,0,TOP_LANE,1,0,1,0,0,0,EARTH_DRAGON,1,1,FALSE,22780,2770,43,8.6,341,64,16672,1,4,8,4,55,13,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6425081257,FALSE,28453,2513,44,8.8,340,76,32209,1,17,15,14,32,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,TRUE,28167,3722,44,8.8,334,64,38119,0,15,17,15,25,8,0,0,,0,0,0,0,0,0,,0,1
KR_6407905920,FALSE,24320,3920,42,8.4,285,57,19158,0,9,20,16,69,5,0,0,,0,0,0,0,0,0,,0,0,TRUE,34864,2989,46,9.2,401,103,42419,1,20,9,30,73,3,1,0,MID_LANE,4,2,0,2,0,1,HEXTECH_DRAGON,1,1
KR_6413034269,TRUE,27919,3829,45,9,374,74,28108,0,13,13,15,31,16,1,0,TOP_LANE,1,0,1,0,0,1,FIRE_DRAGON,1,0,FALSE,27632,2212,44,8.8,361,79,29328,1,13,13,13,39,8,0,0,,0,0,0,0,0,0,,0,1
